,Sample,Antigen,IgG1,IgG1f,IgG3,IgG3f
1914,4_4,N,33.32213766353252,34.21728870297705,1984218.3927983819,6957036.906444043
1915,4_4,RBD,122.97529684009969,166.5833370699137,347822.7729161778,1773999.5086299563
1916,4_4,S,149.0181642797141,211.09182568801666,744649.0823697301,3045639.8086776156
1917,4_4,S1,109.27266871366234,147.4500920952161,194883.00445512548,1522154.2370788532
1918,4_4,S1 Trimer,11.424195451742426,11.664400932474123,138417.949554972,869678.1396686947
1919,4_4,S2,720.0418256098329,776.5736562364176,4295099.878596301,10901754.628346432
1920,4_40,N,7.958310290264662,8.152408569809559,121886.1922645555,1121539.559202558
1921,4_40,RBD,10.53240974655078,10.778748696877972,131028.06730938164,997728.4567935837
1922,4_40,S,42.5976470977166,46.7709281540819,111913.8026073345,1129698.4044913906
1923,4_40,S1,8.606900168718953,8.741047904224919,114297.31971994444,916792.6988395359
1924,4_40,S1 Trimer,8.798608458115492,8.948685567453133,131975.33767186425,890811.3420865395
1925,4_40,S2,159.45579818520304,168.81366386144148,934527.2130124477,5328138.570137359
1926,4_41,N,11.275285938582854,11.524617975989305,125264.1682661165,1095358.2716997818
1927,4_41,RBD,37.220942559115755,40.31343476148791,193127.95122040913,1484234.470584281
1928,4_41,S,355.69718219924823,454.188570599121,851182.9823329552,6190530.888880915
1929,4_41,S1,24.833645528192193,25.80484748129089,120770.5435457272,1089326.4459841396
1930,4_41,S1 Trimer,10.505091134282285,10.777817823781206,135762.53921149482,816076.7890623048
1931,4_41,S2,1124.1575811215973,1188.7486061540162,3889445.9712905427,14049275.72727248
1932,4_42,N,5.368191301795524,5.406419006100696,116232.39484903553,1079646.8080007462
1933,4_42,RBD,7.690958230734255,7.870190424057649,136622.59317548387,1125189.3608686037
1934,4_42,S,7.421206539353361,7.526992595881225,118855.02577927796,823663.8288487598
1935,4_42,S1,6.941158763143783,7.0473949562509315,115100.2968021462,859413.5626804337
1936,4_42,S1 Trimer,8.85511948173063,9.100852400732252,132373.25052907915,841593.4452949495
1937,4_42,S2,10.541101592233643,10.663572109396961,966316.517692228,3078486.4298123633
1938,4_43,N,9.216788949154404,9.32368763410976,184613.6202570959,2504667.3223835216
1939,4_43,RBD,12.076794814000401,12.231824934797869,814084.2778622719,2180222.0667748316
1940,4_43,S,15.234662261992147,15.668661234048878,418041.7096607489,1480806.5133080466
1941,4_43,S1,8.90492230852699,9.098612035937487,212449.18627491075,1405947.6874526355
1942,4_43,S1 Trimer,9.105937978352136,9.290683730377193,138276.3245400441,901034.0181974212
1943,4_43,S2,88.3173657695152,90.08878423131358,2240858.8977067657,6767399.5017848145
1944,4_44,N,28.960205042366443,30.61588761725972,204698.44213413188,3263778.733637914
1945,4_44,RBD,40.59542897988185,42.0667836082854,1219901.5448503145,3160258.899671247
1946,4_44,S,58.301870822399415,67.63176662298332,510758.77846568316,2040001.5072171513
1947,4_44,S1,20.631537176875185,21.66654303192722,366122.9112719902,1872964.3872660229
1948,4_44,S1 Trimer,10.804624264334883,10.23807282413797,144427.26987220708,876012.7862129654
1949,4_44,S2,484.72270296135486,580.9663298262756,2296293.760261034,9125961.5058857
1950,4_45,N,714.2152791550251,721.9485421904918,10940884.229048014,31536947.798963845
1951,4_45,RBD,1364.844019516387,1384.1252881300638,8516950.661280582,18721923.800133843
1952,4_45,S,1159.558227653722,1202.732084730267,7096899.807150079,20255908.044703055
1953,4_45,S1,1332.6897978795887,1367.1394836588947,7865544.27801084,19513018.717756208
1954,4_45,S1 Trimer,172.54177984614577,202.89681890233064,630472.8005965153,7665302.221380175
1955,4_45,S2,2438.732799810594,2506.569005418348,10077961.28682389,27595150.14912781
1956,4_46,N,1049.1959177038782,1072.2881732695437,11625606.620087048,34091382.29444617
1957,4_46,RBD,2050.384156681886,2117.6440790330334,10540920.53850653,19957100.03590053
1958,4_46,S,2273.4247017100142,2241.9674017376283,10153314.803164441,19871601.715943687
1959,4_46,S1,2160.3043455209554,2219.296305840216,10776995.746686075,20156534.044046115
1960,4_46,S1 Trimer,482.98064198121523,488.61006011354385,4570445.74185575,11600331.076999847
1961,4_46,S2,4027.7958857697868,4049.9541217378287,14672091.209329935,25737523.2239325
1962,4_47,N,20.60697889856655,20.932489106133026,413802.13761221,2668099.5928167435
1963,4_47,RBD,28.161543822058302,29.79923575084027,386409.22231326945,1603690.4249464215
1964,4_47,S,16.805242305796746,17.49856048887001,140695.9215715437,1172323.205881053
1965,4_47,S1,19.294485169609295,20.255978592740636,236680.79552363497,1363536.1490688783
1966,4_47,S1 Trimer,9.578029081649442,9.844962803880035,135526.63635118073,893461.2401604056
1967,4_47,S2,196.22852104030144,222.3828206858997,1664386.9941500907,9231072.976875618
1968,4_48,N,71.48343131366404,77.88722529474812,1012781.5614658867,7578012.196124792
1969,4_48,RBD,65.86372422912709,73.7114699963866,797354.204812797,2844441.4689193824
1970,4_48,S,115.97931362426321,144.05578592051313,1030606.576389653,4445655.20496187
1971,4_48,S1,39.84494860054922,44.478407352958754,225244.2304727987,1616445.835000253
1972,4_48,S1 Trimer,10.149581391999904,10.296801666118837,133899.46002832774,868861.7508771607
1973,4_48,S2,1294.2436291369204,1333.627997199499,9852250.571144676,16161418.89157111
1974,4_49,N,2990.495041644996,3117.1891580825727,10523559.236645984,24245411.66562312
1975,4_49,RBD,5405.800196825211,5804.110083795576,11200376.602816708,24010397.797307238
1976,4_49,S,7426.003517286892,7870.625915905498,13020391.919452827,26409969.60617943
1977,4_49,S1,6150.198567207379,6523.554127469641,12124639.217155542,26464823.188187588
1978,4_49,S1 Trimer,1611.9501483250442,1728.7621935652228,6509361.952084904,18498325.709098227
1979,4_49,S2,12167.906935927535,13433.602332178394,19160025.824540425,31577780.87043878
1980,4_5,N,335.46659600688247,361.1491255113596,3447721.9669937263,16077029.622291774
1981,4_5,RBD,909.4143662544136,997.7585452758843,4808238.450538696,15343920.100249497
1982,4_5,S,1398.5700639330037,1596.6277609304939,4968610.532855471,16594061.793430163
1983,4_5,S1,838.5159089158253,941.6346680595153,4138536.917336557,15205596.352810776
1984,4_5,S1 Trimer,130.85718811669855,191.5484839443229,200518.45530429846,2488244.5070679747
1985,4_5,S2,3619.173512786871,3916.759720352455,8805192.240878869,21301484.291477907
1986,4_50,N,2533.7387391480074,2729.50551118667,10903398.106781997,25349652.17122992
1987,4_50,RBD,4381.489953139172,4684.53505706156,11832836.593935378,25039203.54363199
1988,4_50,S,5970.698334096618,6940.260643564804,14260884.381690782,27504904.201269537
1989,4_50,S1,5035.574636613178,5392.530560259183,12906373.76807979,27659174.63848464
1990,4_50,S1 Trimer,1097.4358472732617,1005.4032131818819,8427918.53830223,20149082.677621853
1991,4_50,S2,11010.650762756231,11572.848656126838,20806093.331847865,33638449.52243943
1992,4_51,N,5.015517102848812,5.14776625791124,117261.21510480069,1440835.020870926
1993,4_51,RBD,8.008770450478146,8.134824768214914,122632.84092628736,861434.2163974418
1994,4_51,S,7.086423711852716,7.1799227603393865,117375.67837887244,816073.7880598971
1995,4_51,S1,6.858166240235002,7.062723182467281,122277.6208799862,791726.0809031308
1996,4_51,S1 Trimer,8.588057975437177,8.762950074743763,137450.26105623873,846021.0305764136
1997,4_51,S2,9.126341879658725,9.263444910674023,188183.36774476938,1164121.3021801105
1998,4_52,N,207.7979787279898,208.28375744931103,11515858.090045575,27019603.16234861
1999,4_52,RBD,8.332189286763338,8.45506353189605,231190.1338799438,2665332.2331229066
2000,4_52,S,9.011548027764649,9.199783205370458,824122.2896253981,4090583.6905567856
2001,4_52,S1,7.498662854177841,7.582363007015851,139267.211530807,1902260.911616333
2002,4_52,S1 Trimer,8.953021984479888,9.072685920638495,131311.38290908845,896399.3074710276
2003,4_52,S2,65.74230424382206,66.3586678846537,3278951.3136403724,14708416.436158484
2004,4_53,N,14.327522034209696,14.72611219287106,111679.58433850211,1282782.2803516039
2005,4_53,RBD,12.364974545409856,12.64863143096795,126648.49990809635,859741.7540587458
2006,4_53,S,21.078374900776225,22.072338036621257,114560.93425484034,1030885.0815825865
2007,4_53,S1,8.192113273731323,8.345611171774749,116236.80763884548,745054.6054484064
2008,4_53,S1 Trimer,9.622065362540038,9.830236682003282,136912.57691753595,859233.018962558
2009,4_53,S2,241.3076569956405,339.4683534923254,758340.396963566,3648440.955884156
2010,4_54,N,1363.6936438547996,1414.6484932573417,7549130.86532319,24502727.19592513
2011,4_54,RBD,2339.7042030181556,2413.666221261698,6902195.226252718,19702709.935058538
2012,4_54,S,2474.743773071094,2580.6971949279005,6422871.582193546,18833305.056982882
2013,4_54,S1,2641.1683555019204,2708.6147552205975,7192814.7204990005,20611543.34583042
2014,4_54,S1 Trimer,591.6294051174566,646.9533170396965,2098095.506786146,9177971.232571194
2015,4_54,S2,2456.4599247097117,2458.995574988898,6489168.872998437,21320614.0926188
2016,4_55,N,14.801336730260054,15.15275120710234,137587.67499512128,1639788.5927368694
2017,4_55,RBD,10.81982324187222,11.044403453661499,120523.190738128,837579.7922636457
2018,4_55,S,8.951030517411276,9.114292613258753,116882.91123421062,772870.1088658052
2019,4_55,S1,8.181438711501322,8.366461478248231,116426.3754006064,783737.3974493128
2020,4_55,S1 Trimer,9.631748729953552,9.826324018900666,136809.71237661818,835388.0202039086
2021,4_55,S2,13.218635300957281,13.526368165526954,164280.78353498358,1163932.1414775336
2022,4_58,N,8.421236117608638,8.327031432006287,3362467.2596293646,10818268.203283425
2023,4_58,RBD,9.42490824351723,9.60063975724017,340458.4357531783,2028209.771238191
2024,4_58,S,8.14237560512587,8.320337785999028,165760.03447370848,1868196.9895858997
2025,4_58,S1,8.07663026570272,8.203021035998786,328741.7574433981,2536969.1883506784
2026,4_58,S1 Trimer,9.184276121508873,9.416354825737836,137360.10719290425,930285.7733544066
2027,4_58,S2,15.069319609231602,15.113323118134579,3550335.3348126905,14499085.230903026
2028,4_59,N,9.392506433616955,9.567935226340502,103914.22073578475,925811.916302835
2029,4_59,RBD,28.37902950715158,30.349839823869353,277493.55193360336,1887715.979278077
2030,4_59,S,10.165251367036827,10.411363079214214,115480.95482448263,1069697.7854520676
2031,4_59,S1,14.725528174563529,15.140354875647505,128946.80140367906,1026197.8910157465
2032,4_59,S1 Trimer,9.330323988486217,9.469007504728879,133053.3847222914,828609.7960389268
2033,4_59,S2,13.163861376012424,13.384458962813623,210662.11977981453,1474854.1511828788
2034,4_6,N,8.249048503210057,8.386293376580433,128302.92611619041,1057781.7209844724
2035,4_6,RBD,9.257569256729631,9.422355955280961,132542.59541521795,822014.6898757332
2036,4_6,S,8.338680611339962,8.507902881438815,128014.18045285624,778587.9254962775
2037,4_6,S1,7.616997385591377,7.74683821898961,123387.5782920452,804405.4965859761
2038,4_6,S1 Trimer,9.173364700416453,9.350028397622443,146752.98527573046,853799.2305402553
2039,4_6,S2,79.97104885376372,92.0730241852654,239759.5774426767,2137790.2527216463
2040,4_60,N,24.596432703112132,25.82561263267038,143236.28247913014,1482107.0578371629
2041,4_60,RBD,58.97711481150603,67.48672644052196,179175.81505298652,1318250.6848871512
2042,4_60,S,76.11562457869773,90.45300286304894,132831.44714340175,1295535.9197785442
2043,4_60,S1,47.18668353243854,52.1779833214237,129778.98637302629,1273300.9693595483
2044,4_60,S1 Trimer,10.972293603438349,11.228197436574924,131370.23846756987,825918.6613879923
2045,4_60,S2,299.36886995384737,434.12473932143615,665998.4705289302,6090794.41680625
2046,4_61,N,61.445527145384,68.24253100494475,189748.95355368542,4731197.451758335
2047,4_61,RBD,536.2310855040823,622.0188516850257,2842671.4776406484,8540976.495584838
2048,4_61,S,74.06379239154505,87.21105159980463,123895.56187238822,1056823.8146723658
2049,4_61,S1,177.0233241719111,294.79119821367095,493349.1079679957,3430064.1236208454
2050,4_61,S1 Trimer,9.431826313430559,9.64741981811561,135567.7819606163,836119.2937123687
2051,4_61,S2,224.5763195402261,252.23063396159512,1274782.479660403,11066403.801642418
2052,4_62,N,8.632473673160037,8.787513660114442,151776.09725390776,1329596.9012327094
2053,4_62,RBD,9.14936177225365,9.245243464189322,139540.69686844584,876523.2726910841
2054,4_62,S,8.55874341506924,8.630701281505084,134913.80203590426,851137.8133683323
2055,4_62,S1,8.032509795379418,8.142607905720642,121222.43320651421,804784.4652078092
2056,4_62,S1 Trimer,8.549371355106834,8.7173657743974,135900.41634876016,830367.7077786381
2057,4_62,S2,32.99705832728446,34.08992359590053,284333.0637614258,1770461.6572926117
2058,4_63,N,6.432795708273135,6.437309422821497,111934.17987591072,931247.1459212952
2059,4_63,RBD,8.165181273119083,8.229309691026504,127652.51596454627,870944.0443450684
2060,4_63,S,8.907269046073303,9.1196070043098,121065.15346359833,885921.6624065108
2061,4_63,S1,7.453497477301062,7.526302677106544,117988.51459242964,799023.4384394377
2062,4_63,S1 Trimer,8.41857488809552,8.558281997358518,136035.19409847743,833520.7369449809
2063,4_63,S2,31.25554687480761,31.47921592537542,1334123.0201477667,14218189.128140695
2064,4_64,N,116.01879550679837,118.76658829822712,1899298.1968342059,10704450.934859553
2065,4_64,RBD,39.15944813484486,42.01750085527695,338518.2065301139,1966502.04030432
2066,4_64,S,38.018919854630106,42.119394320204364,195546.41115626408,1818029.536840029
2067,4_64,S1,32.49694545016713,34.77451669461715,153784.65982200287,1389076.9444633361
2068,4_64,S1 Trimer,9.67611894384922,9.08347134974428,141645.5592635922,846813.9686643153
2069,4_64,S2,166.72781179533726,175.83959830239488,1944639.291238028,11363472.096641637
2070,4_65,N,420.7582881509134,482.4003950165353,2345705.5915544,11177953.020890221
2071,4_65,RBD,1441.293987598304,1614.1555059126013,4655969.733533815,15972545.88718342
2072,4_65,S,3546.5967922760133,3906.5482616297495,8045871.539046405,18999433.76366022
2073,4_65,S1,1553.626519885489,1813.047578760069,4613583.817212427,16576844.176787604
2074,4_65,S1 Trimer,278.08511913180456,566.664392246914,450615.2162498897,3873016.7657091534
2075,4_65,S2,8921.278918220412,9307.35213334604,15646386.953173732,23799541.874647
2076,4_66,N,12.648877066923259,12.938795197236278,178557.68614321548,1860727.7451459507
2077,4_66,RBD,12.125949527499488,12.460746966530886,190666.4023073193,1728255.9690529052
2078,4_66,S,9.780643421731627,9.981813678534847,124273.6430670059,1197049.9279641374
2079,4_66,S1,9.954733037653899,10.133611823843186,134625.41091507257,1259911.6344795958
2080,4_66,S1 Trimer,9.2313240433242,9.429774232046503,140573.55487680266,937868.6335062855
2081,4_66,S2,26.351473288763867,27.584413721008985,615040.0561553759,6628109.324788393
2082,4_67,N,9.08051656359121,9.21895533243807,109819.11085805314,1034108.5957853423
2083,4_67,RBD,12.025518724622396,12.313956092407489,124566.23965142612,919417.4287408575
2084,4_67,S,8.561386455841228,8.680836460147644,119100.66149690634,951962.441606278
2085,4_67,S1,8.606264083346344,8.801380129937565,118289.86683650788,958734.0563182072
2086,4_67,S1 Trimer,8.882422366016838,9.058097790984972,139265.02824248516,856130.508833693
2087,4_67,S2,12.468483543678898,12.711401526978058,164537.3453018763,1311509.6118132323
2088,4_68,N,8.074555987927715,8.189221547109131,174112.47784914172,935190.3708683061
2089,4_68,RBD,13.109649526104816,13.507821004817515,129274.05495784715,816934.5577342424
2090,4_68,S,13.122463354773746,13.43390332003333,119663.46777933277,776530.2300880542
2091,4_68,S1,10.641144202525107,10.866300111648766,123338.08418577461,770251.1888764997
2092,4_68,S1 Trimer,8.788799106909522,8.92530398536561,130161.14603669352,816327.5507356517
2093,4_68,S2,67.6997655357038,69.1610385254347,419984.66267050063,3100827.7870123717
2094,4_69,N,11.8705684589848,11.869334170105374,1826026.8077838214,5007154.007282278
2095,4_69,RBD,66.88956839537752,77.50755452502484,124759.5486407946,919818.0708045897
2096,4_69,S,12.038308048245225,12.321860898878596,117618.81201193246,778056.3751005011
2097,4_69,S1,27.492063468749045,29.08634673889376,114025.19028684817,812602.1724453254
2098,4_69,S1 Trimer,8.980257254965647,9.097371555033128,129377.74804434403,854497.1877575297
2099,4_69,S2,59.78677125536221,64.2871187070353,527391.2550934881,1898609.1926774534
2100,4_7,N,20.43770773447993,20.85869590102684,1282144.4850297787,7118771.46829436
2101,4_7,RBD,216.57573524755867,220.52482544413098,5109039.93730124,12344333.604623916
2102,4_7,S,244.85068210993157,250.01020336923756,5203913.249635492,13807065.479810879
2103,4_7,S1,183.77695584453323,186.7255513498944,4872348.460969048,13150528.71874062
2104,4_7,S1 Trimer,16.661718502503426,17.411615771733842,229050.80154103547,1795224.8691974191
2105,4_7,S2,1985.7995978435445,2053.956182580328,13562062.682138244,22491092.399610326
2106,4_72,N,5.126348829758287,5.10845798720072,121583.7183568637,935974.9384200161
2107,4_72,RBD,7.746879678807602,7.898418850730069,125913.51753945825,860206.62888548
2108,4_72,S,7.697454062597994,7.77278438304511,120829.15996117759,793343.0675377916
2109,4_72,S1,7.109677127002288,7.29492367715479,115962.95015668843,877710.9945288176
2110,4_72,S1 Trimer,8.340183754845865,8.408218329930898,134536.00995896704,841535.9016170774
2111,4_72,S2,10.220837495081486,10.357789428813975,268993.81458921364,2596191.9785178974
2112,4_73,N,6.821468411095578,6.924617497120427,127617.06084187744,1082314.5079889605
2113,4_73,RBD,8.49914097343629,8.60289444863503,131373.73328352807,856404.5256732225
2114,4_73,S,8.333890830790173,8.400422658721295,121279.60370502336,905827.7980448568
2115,4_73,S1,7.45653783983328,7.552976862665539,116593.28351583813,840728.3155318692
2116,4_73,S1 Trimer,9.075024814386785,9.231581303096966,136641.07764792084,841484.7578522272
2117,4_73,S2,11.812985081732242,12.054681687658915,217984.8073749768,1261543.560641832
2118,4_74,N,8.994273571327405,9.05226306904962,113950.68698681712,922393.0865285802
2119,4_74,RBD,8.814537244975654,8.934426861648385,131387.83443783724,1033658.4424618817
2120,4_74,S,7.532454603390733,7.779591298964752,107638.1988870379,798715.2743094044
2121,4_74,S1,7.708324965293816,7.885246480515172,119598.43285935833,779179.1743999578
2122,4_74,S1 Trimer,9.61765777739981,9.375661417136381,136881.27877658303,875751.5990765034
2123,4_74,S2,12.052812984364165,12.205672254155608,191418.32447874566,1383836.0160618515
2124,4_75,N,9.65226783378982,9.879588495728212,111521.30338064046,994372.2317882036
2125,4_75,RBD,10.56175961884268,10.777282263038988,124546.44777695728,857861.2665334736
2126,4_75,S,8.050106561013646,8.215963263698486,113462.96331903656,742633.4805959321
2127,4_75,S1,7.329356728948877,7.431173954744413,116239.90029434518,741768.0043675563
2128,4_75,S1 Trimer,8.833303789636961,9.038397622605592,127638.86961227501,822981.4694654163
2129,4_75,S2,11.910399797389891,12.115988750452988,168235.12254495712,1301678.8939025511
2130,4_76,N,221.57578189206774,224.20845261973804,13021690.089485636,17895827.199041903
2131,4_76,RBD,118.63657084981428,119.65781014641784,6497512.143919833,17052264.50111587
2132,4_76,S,95.96004287574314,96.55759436785424,6755667.215068401,16923175.323924847
2133,4_76,S1,118.47879667050292,119.20436434548377,7193878.101412592,17735084.199683495
2134,4_76,S1 Trimer,8.83229842027514,9.017592233870005,659561.2825292973,5157373.209859852
2135,4_76,S2,221.60337851153128,222.77052644116984,10701142.706179693,20302327.601850145
2136,4_77,N,294.5244794528466,295.49571339659155,12833247.422725242,25419147.871189844
2137,4_77,RBD,192.14204223517063,192.78186780840096,9550709.317030966,20359964.53199871
2138,4_77,S,155.1452035088443,159.95097532878523,9928646.227706578,20378382.201540507
2139,4_77,S1,179.76329967535662,180.28041179616878,10173895.769506367,21701656.591611758
2140,4_77,S1 Trimer,22.931791700075006,22.98540735605831,3995127.989976427,15395337.350735815
2141,4_77,S2,412.87146797926886,413.7202041550238,15126193.960046,24200185.395485066
2142,4_78,N,402.6664766731485,413.2756129338824,5889150.008324086,21627620.242500957
2143,4_78,RBD,4111.4159305337425,4299.684725746471,11811043.116121192,24084638.56101774
2144,4_78,S,5445.667631162799,5714.250752913382,12660245.57671767,25639977.860896014
2145,4_78,S1,5179.711730529636,5030.019038804399,12910268.48386175,26354702.049432337
2146,4_78,S1 Trimer,1812.2629447271188,1908.586721426228,7474350.527944798,19873270.81201187
2147,4_78,S2,6910.873133351368,7143.393644934107,15640816.058624981,30560459.184949514
2148,4_79,N,5.034113599328252,5.171964351848369,146379.26584237922,2102551.9015157744
2149,4_79,RBD,11.030646667316171,11.0675547902676,2529324.3329040282,9230821.083403962
2150,4_79,S,8.031326667608395,8.175579901903662,1348428.0861697781,8014508.371778627
2151,4_79,S1,7.560633961025617,7.670793238899189,698694.4248995343,5890369.053423838
2152,4_79,S1 Trimer,9.372747148487324,9.58023873317034,137539.62359568293,866578.0255029316
2153,4_79,S2,42.02988063205872,42.124820776800185,8699552.27533243,28210219.594619647
2154,4_8,N,7.383285638238762,7.571114993826491,115072.55956459249,1239551.9418749278
2155,4_8,RBD,9.648332614751228,9.820345870307523,136582.55291035812,2215731.804263696
2156,4_8,S,14.388498742943328,14.857935334753096,122369.64055742523,2041937.4213947384
2157,4_8,S1,7.627700577310252,7.728366185829933,123831.2235946937,2248779.946452123
2158,4_8,S1 Trimer,9.042224043722083,9.23278680846939,135025.53315952074,833751.8652336334
2159,4_8,S2,88.71737696714969,106.1754211310034,345737.7634432783,5021724.185859839
2160,4_80,N,33.03876689053019,33.40165756808308,2165483.0352088707,13152034.635547046
2161,4_80,RBD,205.25411578610027,206.77877113681336,8016794.892472924,16551124.072908826
2162,4_80,S,137.9203449539488,138.85066205100384,7220990.682712204,17388472.485505693
2163,4_80,S1,172.3836577264737,173.46407017073372,7960129.774769822,18034674.689831324
2164,4_80,S1 Trimer,20.699912651937435,21.128131723790858,1702073.0016872976,9738132.599475369
2165,4_80,S2,154.00358322611382,154.3327637647067,12058212.458457258,35051922.38628023
2166,4_81,N,103.63608711501485,136.89226680611495,231201.5297143535,4145433.0872321473
2167,4_81,RBD,458.8837297188077,613.5206430535092,986775.6677826128,5888317.268786353
2168,4_81,S,397.71480105896836,857.7418121238087,583093.8122208184,3800309.2852284615
2169,4_81,S1,248.84134050867377,355.587519931691,270036.19121298037,2820623.152509041
2170,4_81,S1 Trimer,56.747862318055724,63.973690482871575,127190.72821653214,862043.6293363794
2171,4_81,S2,743.0270110881319,1593.1847364176929,1022919.2837285602,9476844.075152487
2172,4_82,N,5.13123147534779,5.124305923162802,111418.60865875728,2061128.4585203947
2173,4_82,RBD,7.874021467274068,7.981430585652521,119381.3148416253,858127.2132832792
2174,4_82,S,7.038159892711286,7.159266970935571,123658.35601565466,807218.1818744153
2175,4_82,S1,7.0105743901691895,7.1025683134395265,111016.66489310063,829503.0734239573
2176,4_82,S1 Trimer,8.28158360948371,8.383822348621315,133582.8402957479,843844.4273327463
2177,4_82,S2,9.009171861606374,9.185185210021281,169150.69632954616,1157155.9464273495
2178,4_83,N,7.996378621652476,7.451629571606378,98046.13204967658,826588.7601516778
2179,4_83,RBD,9.250161035241263,9.392950984711371,127796.17526963519,788313.9875296962
2180,4_83,S,7.780141907705216,7.8881463413718835,115560.43897199114,746881.2947471307
2181,4_83,S1,8.106941605874884,8.1954987657144,113492.44731084182,745240.5718452557
2182,4_83,S1 Trimer,8.756535204015805,8.855902065258565,130479.24131799073,812538.6364418585
2183,4_83,S2,20.018123778239286,20.603884387359436,176582.3913850695,1181824.6375407916
2184,4_84,N,85.03812655143163,85.51424227414776,6784907.26607506,17554956.44964061
2185,4_84,RBD,322.9967359251616,324.7315945198743,11184919.83821809,23560264.22095546
2186,4_84,S,160.81487035094565,161.21824213271805,10441238.398320315,20183962.10786581
2187,4_84,S1,271.4286586323319,272.6974447187225,11369879.30693093,20607916.212724857
2188,4_84,S1 Trimer,46.747278315341546,46.971104509069264,5484417.651944144,16975614.252057403
2189,4_84,S2,148.98910198393386,149.37335782653926,10433509.857116008,23047792.17538114
2190,4_85,N,201.14429835678237,224.07398648215968,1966228.1422786494,13064987.953357408
2191,4_85,RBD,327.6831585317467,345.06367072084356,3940600.3155940534,12158786.57177471
2192,4_85,S,318.5289776174046,354.448377155464,3068477.1529587014,12075000.710870478
2193,4_85,S1,278.09271915037374,297.4352596662574,3267941.850706048,11879545.040006192
2194,4_85,S1 Trimer,21.650556523448294,22.703850431296797,140325.42370018738,1015358.3109232843
2195,4_85,S2,724.1572086165037,812.2559010624572,4158090.9245990864,18418071.474736672
2196,4_86,N,2504.3438530027656,2601.991096665094,8953174.66409747,22552892.624941844
2197,4_86,RBD,4719.245692124258,4958.945456710949,13222333.425295161,21836443.466440674
2198,4_86,S,5936.116261518905,5821.940311387053,13530898.324923817,25514473.539851647
2199,4_86,S1,5096.558741296672,5360.951822671502,13589434.175727248,23837734.18534219
2200,4_86,S1 Trimer,1784.5711688258814,1902.2691941821622,7026384.24713298,17895324.202002317
2201,4_86,S2,8269.752646039362,8474.592220484248,17931769.00832606,33936755.58695968
2202,4_87,N,25.57843016228388,25.633277017893253,5093493.745155982,15365698.470226781
2203,4_87,RBD,39.0539403056517,39.27552894261954,4291009.592800609,12262741.948333642
2204,4_87,S,156.296759785286,156.90033636019788,11190783.304138064,17485142.00888827
2205,4_87,S1,21.956397063044662,22.00956753988154,3627046.9833015394,11796536.413868578
2206,4_87,S1 Trimer,8.505787040556369,8.64606485860712,161267.8693826067,1476643.823521436
2207,4_87,S2,395.67424300684826,396.72655696007365,15096629.589706408,29249028.742492195
2208,4_88,N,61.80288758886942,61.96807670323559,6477822.901247884,19115162.26919827
2209,4_88,RBD,190.84533195082375,192.86272239462656,7538118.4011558555,18609504.13002627
2210,4_88,S,232.5258440669384,233.41613514847435,11221129.045613222,21090603.68764268
2211,4_88,S1,167.72476375424426,168.89055449629063,7417542.013340566,19388538.159366652
2212,4_88,S1 Trimer,11.651677094245585,11.874788235880882,1200128.0309356132,8571438.952978697
2213,4_88,S2,523.1095849026282,525.2936639357636,14413591.969930036,31651633.691912044
2214,4_89,N,162.04716910396098,162.86889042978513,7686756.298203502,22158453.575282674
2215,4_89,RBD,437.0923168025944,441.521989741291,9835742.375975808,22178975.184452433
2216,4_89,S,531.618707162644,536.1005876707127,12168770.462984452,24488684.176101405
2217,4_89,S1,507.92054313639653,523.0263827979555,9935148.045284968,23932774.759936556
2218,4_89,S1 Trimer,109.28892177146446,112.52280967296495,3493205.460784776,16713458.25425026
2219,4_89,S2,1051.5326659504474,1083.05786551565,15789166.780139958,35641314.786235146
2220,4_9,N,827.7990059283898,849.6010354048124,8130410.770401542,30426258.32421219
2221,4_9,RBD,385.9973931379944,444.32266672771345,1878659.9835211,10648802.814774808
2222,4_9,S,1243.7391209218492,1476.7543614641718,4151687.600659246,17245129.8488474
2223,4_9,S1,471.45552076975144,556.5226797255725,2197555.5249782335,12334004.438165786
2224,4_9,S1 Trimer,37.18442986544966,61.46365030580339,134861.2198589597,1296662.191922812
2225,4_9,S2,4440.538614822104,4999.747650404036,9138064.185576547,25042412.791336257
2226,4_90,N,1406.9269421307451,1441.8615824121396,10369375.960493853,26244548.468572933
2227,4_90,RBD,2564.9753893575025,2663.282566158874,11965663.730086783,24516559.193956852
2228,4_90,S,4326.074233866783,4562.235971778885,13285050.212501133,29686210.168626234
2229,4_90,S1,2953.433928188059,3060.157530457438,12476518.600956652,29084761.72915853
2230,4_90,S1 Trimer,548.1198391494754,559.4566835690864,7117763.610197509,24166425.76408271
2231,4_90,S2,7056.269360399997,7509.895151134814,18349673.94714011,33535228.626881298
2232,4_91,N,637.307284463919,645.8693740752987,9152722.329778813,25516865.201821886
2233,4_91,RBD,1408.4734813900136,1441.408263609505,10507096.387791058,23735162.44574099
2234,4_91,S,3059.640500628882,3147.37144539409,12409733.121217057,27228374.912496887
2235,4_91,S1,1589.796179088891,1624.2936039543486,11014005.964195639,26978475.10132059
2236,4_91,S1 Trimer,228.08786360590528,231.42738189365437,4793654.239608606,22367248.994763654
2237,4_91,S2,3872.4905205902105,4285.390694078125,15496507.996955398,33359752.825629182
